;------------------------------------------------------------
";	差し替え"
;------------------------------------------------------------
;主な仕様は顔.csvまたは立絵.csvを参照

;?リソース定義規則
;顔絵の種類(ファイル名違い)_服装(Yの段落振り)_表情(Xの段落振り)_角色ID_差分

;リソース名,元ファイル名,x,y,width,height
別顔3_妊娠巨乳裸_通常_139,139_isaac_huge.webp,100,840,200,200
別顔3_妊娠巨乳裸_笑顔_139,139_isaac_huge.webp,500,840,200,200
別顔3_妊娠巨乳裸_憤怒_139,139_isaac_huge.webp,900,840,200,200
別顔3_妊娠巨乳裸_発情_139,139_isaac_huge.webp,1300,840,200,200
;妊娠差分
別顔3_服_バニー_通常_139,139_isaac.webp,100,1240,200,200
別顔3_服_バニー_笑顔_139,139_isaac.webp,500,1240,200,200
別顔3_服_バニー_憤怒_139,139_isaac.webp,900,1240,200,200
別顔3_服_バニー_発情_139,139_isaac.webp,1300,1240,200,200
別顔3_巨乳服_バニー_通常_139,139_isaac_huge.webp,100,1240,200,200
別顔3_巨乳服_バニー_笑顔_139,139_isaac_huge.webp,500,1240,200,200
別顔3_巨乳服_バニー_憤怒_139,139_isaac_huge.webp,900,1240,200,200
別顔3_巨乳服_バニー_発情_139,139_isaac_huge.webp,1300,1240,200,200

別顔3_妊娠服_バニー_通常_139,139_isaac.webp,100,1640,200,200
別顔3_妊娠服_バニー_笑顔_139,139_isaac.webp,500,1640,200,200
別顔3_妊娠服_バニー_憤怒_139,139_isaac.webp,900,1640,200,200
別顔3_妊娠服_バニー_発情_139,139_isaac.webp,1300,1640,200,200
別顔3_妊娠巨乳服_バニー_通常_139,139_isaac_huge.webp,100,1640,200,200
別顔3_妊娠巨乳服_バニー_笑顔_139,139_isaac_huge.webp,500,1640,200,200
別顔3_妊娠巨乳服_バニー_憤怒_139,139_isaac_huge.webp,900,1640,200,200
別顔3_妊娠巨乳服_バニー_発情_139,139_isaac_huge.webp,1300,1640,200,200

;------------------------------------------------------------
;140_龍
;------------------------------------------------------------
;服
別顔_服_通常_140,140_isaac.webp,100,40,200,200
別顔_服_笑顔_140,140_isaac.webp,500,40,200,200
別顔_服_憤怒_140,140_isaac.webp,900,40,200,200
;裸
別顔_裸_通常_140,140_isaac.webp,100,440,200,200
別顔_裸_笑顔_140,140_isaac.webp,500,440,200,200
別顔_裸_憤怒_140,140_isaac.webp,900,440,200,200
;差分

;------------------------------------------------------------
;141_千亦
;------------------------------------------------------------
;服
別顔_服_通常_141,141_isaac.webp,100,40,200,200
別顔_服_笑顔_141,141_isaac.webp,500,40,200,200
別顔_服_憤怒_141,141_isaac.webp,900,40,200,200
;裸
別顔_裸_通常_141,141_isaac.webp,100,440,200,200
別顔_裸_笑顔_141,141_isaac.webp,500,440,200,200
別顔_裸_憤怒_141,141_isaac.webp,900,440,200,200
;差分

;------------------------------------------------------------
;142_百々世
;------------------------------------------------------------
;服
別顔_服_通常_142,142_isaac.webp,100,40,200,200
別顔_服_笑顔_142,142_isaac.webp,500,40,200,200
別顔_服_憤怒_142,142_isaac.webp,900,40,200,200
;裸
別顔_裸_通常_142,142_isaac.webp,100,440,200,200
別顔_裸_笑顔_142,142_isaac.webp,500,440,200,200
別顔_裸_憤怒_142,142_isaac.webp,900,440,200,200
;差分

;------------------------------------------------------------
;143_尤魔
;------------------------------------------------------------
;服
別顔_服_通常_143,143_isaac.webp,100,40,200,200
別顔_服_笑顔_143,143_isaac.webp,500,40,200,200
別顔_服_憤怒_143,143_isaac.webp,900,40,200,200
;裸
別顔_裸_通常_143,143_isaac.webp,100,440,200,200
別顔_裸_笑顔_143,143_isaac.webp,500,440,200,200
別顔_裸_憤怒_143,143_isaac.webp,900,440,200,200
;差分
別顔_巨乳服_通常_143,143_isaac_huge.webp,100,40,200,200
別顔_巨乳服_笑顔_143,143_isaac_huge.webp,500,40,200,200
別顔_巨乳服_憤怒_143,143_isaac_huge.webp,900,40,200,200
別顔_巨乳裸_通常_143,143_isaac_huge.webp,100,440,200,200
別顔_巨乳裸_笑顔_143,143_isaac_huge.webp,500,440,200,200
別顔_巨乳裸_憤怒_143,143_isaac_huge.webp,900,440,200,200


;------------------------------------------------------------
;144_影華扇
;------------------------------------------------------------
;服
別顔2_服_通常_144,144_isaac.webp,100,40,200,200
別顔2_服_笑顔_144,144_isaac.webp,500,40,200,200
別顔2_服_憤怒_144,144_isaac.webp,900,40,200,200
;裸
別顔2_裸_通常_144,144_isaac.webp,100,440,200,200
別顔2_裸_笑顔_144,144_isaac.webp,500,440,200,200
別顔2_裸_憤怒_144,144_isaac.webp,900,440,200,200

;------------------------------------------------------------
;145 Kotohime
;custom
;------------------------------------------------------------
;服
別顔_服_通常_145,145_isaac.webp,100,40,200,200
別顔_服_笑顔_145,145_isaac.webp,500,40,200,200
別顔_服_憤怒_145,145_isaac.webp,900,40,200,200
;nude
別顔_裸_通常_145,145_isaac.webp,100,440,200,200
別顔_裸_笑顔_145,145_isaac.webp,500,440,200,200
別顔_裸_憤怒_145,145_isaac.webp,900,440,200,200

;------------------------------------------------------------
;146 Elis
;custom
;------------------------------------------------------------
;服
別顔_服_通常_146,146_isaac.webp,100,40,200,200
別顔_服_笑顔_146,146_isaac.webp,500,40,200,200
別顔_服_憤怒_146,146_isaac.webp,900,40,200,200
;nude
別顔_裸_通常_146,146_isaac.webp,100,440,200,200
別顔_裸_笑顔_146,146_isaac.webp,500,440,200,200
別顔_裸_憤怒_146,146_isaac.webp,900,440,200,200

;------------------------------------------------------------
;147 Sariel
;custom
;------------------------------------------------------------
;服
別顔_服_通常_147,147_isaac.webp,100,40,200,200
別顔_服_笑顔_147,147_isaac.webp,500,40,200,200
別顔_服_憤怒_147,147_isaac.webp,900,40,200,200
;nude
別顔_裸_通常_147,147_isaac.webp,100,440,200,200
別顔_裸_笑顔_147,147_isaac.webp,500,440,200,200
別顔_裸_憤怒_147,147_isaac.webp,900,440,200,200

;------------------------------------------------------------
;148 Sara
;custom
;------------------------------------------------------------
;clothed
別顔_服_通常_148,148_isaac.webp,100,40,200,200
別顔_服_笑顔_148,148_isaac.webp,500,40,200,200
別顔_服_憤怒_148,148_isaac.webp,900,40,200,200
;nude
別顔_裸_通常_148,148_isaac.webp,100,440,200,200
別顔_裸_笑顔_148,148_isaac.webp,500,440,200,200
別顔_裸_憤怒_148,148_isaac.webp,900,440,200,200

;------------------------------------------------------------
;149 Orange
;custom
;------------------------------------------------------------
;clothed
別顔_服_通常_149,149_isaac.webp,100,40,200,200
別顔_服_笑顔_149,149_isaac.webp,500,40,200,200
別顔_服_憤怒_149,149_isaac.webp,900,40,200,200
;nude
別顔_裸_通常_149,149_isaac.webp,100,440,200,200
別顔_裸_笑顔_149,149_isaac.webp,500,440,200,200
別顔_裸_憤怒_149,149_isaac.webp,900,440,200,200

;------------------------------------------------------------
;150 Konngara
;custom
;------------------------------------------------------------
;clothed
別顔_服_通常_150,150_isaac.webp,100,40,200,200
別顔_服_笑顔_150,150_isaac.webp,500,40,200,200
別顔_服_憤怒_150,150_isaac.webp,900,40,200,200
;nude
別顔_裸_通常_150,150_isaac.webp,100,440,200,200
別顔_裸_笑顔_150,150_isaac.webp,500,440,200,200
別顔_裸_憤怒_150,150_isaac.webp,900,440,200,200

;------------------------------------------------------------
;151 YuugenMagan
;custom
;------------------------------------------------------------
;clothed
別顔_服_通常_151,151_isaac.webp,100,40,200,200
別顔_服_笑顔_151,151_isaac.webp,500,40,200,200
別顔_服_憤怒_151,151_isaac.webp,900,40,200,200
;nude
別顔_裸_通常_151,151_isaac.webp,100,440,200,200
別顔_裸_笑顔_151,151_isaac.webp,500,440,200,200
別顔_裸_憤怒_151,151_isaac.webp,900,440,200,200

;------------------------------------------------------------
;152 Kikuri
;custom
;------------------------------------------------------------
;clothed
別顔_服_通常_152,152_isaac.webp,100,40,200,200
別顔_服_笑顔_152,152_isaac.webp,500,40,200,200
別顔_服_憤怒_152,152_isaac.webp,900,40,200,200
;nude
別顔_裸_通常_152,152_isaac.webp,100,440,200,200
別顔_裸_笑顔_152,152_isaac.webp,500,440,200,200
別顔_裸_憤怒_152,152_isaac.webp,900,440,200,200
;------------------------------------------------------------
;153_美天
;------------------------------------------------------------
;服
別顔_服_通常_153,153_isaac.webp,100,40,200,200
別顔_服_笑顔_153,153_isaac.webp,500,40,200,200
別顔_服_憤怒_153,153_isaac.webp,900,40,200,200
;裸
別顔_裸_通常_153,153_isaac.webp,100,440,200,200
別顔_裸_笑顔_153,153_isaac.webp,500,440,200,200
別顔_裸_憤怒_153,153_isaac.webp,900,440,200,200
;差分

;------------------------------------------------------------
;154_慧ノ子
;------------------------------------------------------------
;服
別顔_服_通常_154,154_isaac.webp,80,40,260,260
別顔_服_笑顔_154,154_isaac.webp,480,40,260,260
別顔_服_憤怒_154,154_isaac.webp,880,40,260,260
;裸
別顔_裸_通常_154,154_isaac.webp,80,440,260,260
別顔_裸_笑顔_154,154_isaac.webp,480,440,260,260
別顔_裸_憤怒_154,154_isaac.webp,880,440,260,260
;差分

;------------------------------------------------------------
;155_ちやり
;------------------------------------------------------------
;服
別顔_服_通常_155,155_isaac.webp,100,40,200,200
別顔_服_笑顔_155,155_isaac.webp,500,40,200,200
別顔_服_憤怒_155,155_isaac.webp,900,40,200,200
;裸
別顔_裸_通常_155,155_isaac.webp,100,440,200,200
別顔_裸_笑顔_155,155_isaac.webp,500,440,200,200
別顔_裸_憤怒_155,155_isaac.webp,900,440,200,200
;差分

;------------------------------------------------------------
;156_日狭美
;------------------------------------------------------------
;服
別顔2_服_通常_156,156_isaac.webp,100,40,200,200
別顔2_服_笑顔_156,156_isaac.webp,500,40,200,200
別顔2_服_憤怒_156,156_isaac.webp,900,40,200,200
;裸
別顔2_裸_通常_156,156_isaac.webp,100,440,200,200
別顔2_裸_笑顔_156,156_isaac.webp,500,440,200,200
別顔2_裸_憤怒_156,156_isaac.webp,900,440,200,200
;差分

;------------------------------------------------------------
;157_残無
;------------------------------------------------------------
;服
別顔_服_通常_157,157_isaac.webp,100,40,200,200
別顔_服_笑顔_157,157_isaac.webp,500,40,200,200
別顔_服_憤怒_157,157_isaac.webp,900,40,200,200
;裸
別顔_裸_通常_157,157_isaac.webp,100,440,200,200
別顔_裸_笑顔_157,157_isaac.webp,500,440,200,200
別顔_裸_憤怒_157,157_isaac.webp,900,440,200,200
;差分

;------------------------------------------------------------
;158_瑞霊
;------------------------------------------------------------
;服
別顔_服_通常_158,158_isaac.webp,100,40,200,200
別顔_服_笑顔_158,158_isaac.webp,500,40,200,200
別顔_服_憤怒_158,158_isaac.webp,500,40,200,200
;裸
別顔_裸_通常_158,158_isaac.webp,100,440,200,200
別顔_裸_笑顔_158,158_isaac.webp,500,440,200,200
別顔_裸_憤怒_158,158_isaac.webp,900,440,200,200
;差分
別顔_服_バニー_通常_158,158_isaac.webp,100,840,200,200
別顔_服_バニー_笑顔_158,158_isaac.webp,500,840,200,200
別顔_服_バニー_憤怒_158,158_isaac.webp,900,840,200,200
別顔_服_巫女服_通常_158,158_isaac.webp,100,1240,200,200
別顔_服_巫女服_笑顔_158,158_isaac.webp,500,1240,200,200
別顔_服_巫女服_憤怒_158,158_isaac.webp,900,1240,200,200
;------------------------------------------------------------
;159_先代
;------------------------------------------------------------
;服
別顔4_服_通常_159,159_isaac.webp,100,40,200,200
別顔4_服_笑顔_159,159_isaac.webp,500,40,200,200
別顔4_服_憤怒_159,159_isaac.webp,900,40,200,200
;裸
別顔4_裸_通常_159,159_isaac.webp,100,440,200,200
別顔4_裸_笑顔_159,159_isaac.webp,500,440,200,200
別顔4_裸_憤怒_159,159_isaac.webp,900,440,200,200
;MUGEN先代
;服
別顔5_服_通常_159,159_isaac_1.webp,100,40,200,200
別顔5_服_笑顔_159,159_isaac_1.webp,500,40,200,200
別顔5_服_憤怒_159,159_isaac_1.webp,900,40,200,200
;裸
別顔5_裸_通常_159,159_isaac_1.webp,100,440,200,200
別顔5_裸_笑顔_159,159_isaac_1.webp,500,440,200,200
別顔5_裸_憤怒_159,159_isaac_1.webp,900,440,200,200
;------------------------------------------------------------
;160 麟
;------------------------------------------------------------
;服
別顔_服_通常_160,160_isaac.webp,100,40,200,200
別顔_服_笑顔_160,160_isaac.webp,500,40,200,200
別顔_服_憤怒_160,160_isaac.webp,900,40,200,200
;裸
別顔_裸_通常_160,160_isaac.webp,100,440,200,200
別顔_裸_笑顔_160,160_isaac.webp,500,440,200,200
別顔_裸_憤怒_160,160_isaac.webp,900,440,200,200
;------------------------------------------------------------
;161 塵塚ウバメ
;------------------------------------------------------------
;服
別顔_服_通常_161,161_isaac.webp,100,40,200,200
別顔_服_笑顔_161,161_isaac.webp,500,40,200,200
別顔_服_憤怒_161,161_isaac.webp,900,40,200,200
;裸
別顔_裸_通常_161,161_isaac.webp,100,440,200,200
別顔_裸_笑顔_161,161_isaac.webp,500,440,200,200
別顔_裸_憤怒_161,161_isaac.webp,900,440,200,200
;------------------------------------------------------------
;162 封獣チミ
;------------------------------------------------------------
;服
別顔_服_通常_162,162_isaac.webp,100,40,200,200
別顔_服_笑顔_162,162_isaac.webp,500,40,200,200
別顔_服_憤怒_162,162_isaac.webp,900,40,200,200
;裸
別顔_裸_通常_162,162_isaac.webp,100,440,200,200
別顔_裸_笑顔_162,162_isaac.webp,500,440,200,200
別顔_裸_憤怒_162,162_isaac.webp,900,440,200,200
;------------------------------------------------------------
;163 道神馴子
;------------------------------------------------------------
;服
別顔_服_通常_163,163_isaac.webp,100,40,200,200
別顔_服_笑顔_163,163_isaac.webp,500,40,200,200
別顔_服_憤怒_163,163_isaac.webp,900,40,200,200
;裸
別顔_裸_通常_163,163_isaac.webp,100,440,200,200
別顔_裸_笑顔_163,163_isaac.webp,500,440,200,200
別顔_裸_憤怒_163,163_isaac.webp,900,440,200,200
;------------------------------------------------------------
;164 ユイマン?浅間
;------------------------------------------------------------
;服
別顔_服_通常_164,164_isaac.webp,100,40,200,200
別顔_服_笑顔_164,164_isaac.webp,500,40,200,200
別顔_服_憤怒_164,164_isaac.webp,900,40,200,200
;裸
別顔_裸_通常_164,164_isaac.webp,100,440,200,200
別顔_裸_笑顔_164,164_isaac.webp,500,440,200,200
別顔_裸_憤怒_164,164_isaac.webp,900,440,200,200
;------------------------------------------------------------
;165 磐永阿梨夜
;------------------------------------------------------------
;服
別顔_服_通常_165,165_isaac.webp,100,40,200,200
別顔_服_笑顔_165,165_isaac.webp,500,40,200,200
別顔_服_憤怒_165,165_isaac.webp,900,40,200,200
;裸
別顔_裸_通常_165,165_isaac.webp,100,440,200,200
別顔_裸_笑顔_165,165_isaac.webp,500,440,200,200
別顔_裸_憤怒_165,165_isaac.webp,900,440,200,200
;------------------------------------------------------------
;166 渡里ニナ
;------------------------------------------------------------
;服
別顔_服_通常_166,166_isaac.webp,100,40,200,200
別顔_服_笑顔_166,166_isaac.webp,500,40,200,200
別顔_服_憤怒_166,166_isaac.webp,900,40,200,200
;裸
別顔_裸_通常_166,166_isaac.webp,100,440,200,200
別顔_裸_笑顔_166,166_isaac.webp,500,440,200,200
別顔_裸_憤怒_166,166_isaac.webp,900,440,200,200
