;------------------------------------------------------------
;	顔絵
;------------------------------------------------------------
;・ファイルネームはキャラIDに合わせる
;・デフォ設定 width180 height180
;サイズ変える場合は全てリサイズしないとズレます
;フォントの10倍以上で揃える
;縮小には耐えられますが拡大はやめたほうがいいかと

;・キャラ毎に1枚画像ファイルに収める
;服装違いをｙ軸、表情差分をｘ軸に増設
;・リソース定義規則
;顔絵の種類(ファイル名違い)_服装(Yの段落振り)_表情(Xの段落振り)_キャラID_差分
;種類	立ち絵、顔絵
;服装	体形、服、裸、特殊服装
;表情	通常、笑顔、怒り、オナニー、愛撫、性交
;エフェクト 照れ、吐息、汗
;差分   エフェクトを共有しない画像

;リソース名,元ファイル名,x,y,width,height
顔絵_裸_オナニー_108,108_顔.webp,720,180,180,180
顔絵_裸_愛撫_108,108_顔.webp,0,360,180,180
顔絵_裸_性交_108,108_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_108,108_顔.webp,540,0,180,180
顔絵_裸照れ_108,108_顔.webp,540,180,180,180
顔絵_裸吐息_108,108_顔.webp,360,360,180,180
顔絵_裸汗_108,108_顔.webp,540,360,180,180
;差分
顔絵_服_バニー_通常_108,108_顔_バニー.webp,0,0,180,180
顔絵_服_バニー_笑顔_108,108_顔_バニー.webp,180,0,180,180
顔絵_服_バニー_怒り_108,108_顔_バニー.webp,360,0,180,180
顔絵_服_バニー_発情_108,108_顔_バニー.webp,900,0,180,180

;------------------------------------------------------------
;109_ドレミ―
;------------------------------------------------------------
;服
顔絵_服_通常_109,109_顔.webp,0,0,180,180
顔絵_服_笑顔_109,109_顔.webp,180,0,180,180
顔絵_服_怒り_109,109_顔.webp,360,0,180,180
顔絵_服_睡眠_109,109_顔.webp,720,0,180,180
顔絵_服_発情_109,109_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_109,109_顔.webp,0,180,180,180
顔絵_裸_笑顔_109,109_顔.webp,180,180,180,180
顔絵_裸_怒り_109,109_顔.webp,360,180,180,180
顔絵_裸_睡眠_109,109_顔.webp,720,180,180,180
顔絵_裸_発情_109,109_顔.webp,900,180,180,180
顔絵_裸_オナニー_109,109_顔.webp,540,180,180,180
顔絵_裸_愛撫_109,109_顔.webp,0,360,180,180
顔絵_裸_性交_109,109_顔.webp,180,360,180,180
;体形拆分
顔絵_服_巨乳拆分_109,109_巨.webp,0,0,180,180
顔絵_服_睡眠_巨乳拆分_109,109_巨.webp,0,180,180,180
顔絵_裸_巨乳拆分_109,109_巨.webp,0,360,180,180
;エフェクト
顔絵_照れ_109,109_顔.webp,540,0,180,180
顔絵_吐息_109,109_顔.webp,360,360,180,180
顔絵_汗_109,109_顔.webp,540,360,180,180
;差分
顔絵_服_バニー_通常_109,109_顔_バニー.webp,0,0,180,180
顔絵_服_バニー_笑顔_109,109_顔_バニー.webp,180,0,180,180
顔絵_服_バニー_怒り_109,109_顔_バニー.webp,360,0,180,180
顔絵_服_バニー_発情_109,109_顔_バニー.webp,900,0,180,180

;------------------------------------------------------------
;110_サグメ
;------------------------------------------------------------
;服
顔絵_服_通常_110,110_顔.webp,0,0,180,180
顔絵_服_笑顔_110,110_顔.webp,180,0,180,180
顔絵_服_怒り_110,110_顔.webp,360,0,180,180
顔絵_服_発情_110,110_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_110,110_顔.webp,0,180,180,180
顔絵_裸_笑顔_110,110_顔.webp,180,180,180,180
顔絵_裸_怒り_110,110_顔.webp,360,180,180,180
顔絵_裸_発情_110,110_顔.webp,900,180,180,180
顔絵_裸_オナニー_110,110_顔.webp,720,180,180,180
顔絵_裸_愛撫_110,110_顔.webp,0,360,180,180
顔絵_裸_性交_110,110_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_110,110_顔.webp,540,0,180,180
顔絵_裸照れ_110,110_顔.webp,540,180,180,180
顔絵_吐息_110,110_顔.webp,360,360,180,180
顔絵_汗_110,110_顔.webp,540,360,180,180
;差分
顔絵_服_バニー_通常_110,110_顔_バニー.webp,0,0,180,180
顔絵_服_バニー_笑顔_110,110_顔_バニー.webp,180,0,180,180
顔絵_服_バニー_怒り_110,110_顔_バニー.webp,360,0,180,180
顔絵_服_バニー_発情_110,110_顔_バニー.webp,900,0,180,180
顔絵_バニー照れ_110,110_顔.webp,540,180,180,180

;------------------------------------------------------------
;111_クラウンピース
;------------------------------------------------------------
;服
顔絵_服_通常_111,111_顔.webp,0,0,180,180
顔絵_服_笑顔_111,111_顔.webp,180,0,180,180
顔絵_服_怒り_111,111_顔.webp,360,0,180,180
顔絵_服_発情_111,111_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_111,111_顔.webp,0,180,180,180
顔絵_裸_笑顔_111,111_顔.webp,180,180,180,180
顔絵_裸_怒り_111,111_顔.webp,360,180,180,180
顔絵_裸_発情_111,111_顔.webp,900,180,180,180
顔絵_裸_オナニー_111,111_顔.webp,720,180,180,180
顔絵_裸_愛撫_111,111_顔.webp,0,360,180,180
顔絵_裸_性交_111,111_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_111,111_顔.webp,540,0,180,180
顔絵_吐息_111,111_顔.webp,360,360,180,180
顔絵_汗_111,111_顔.webp,540,360,180,180
;差分
顔絵_服_バニー_通常_111,111_顔_バニー.webp,0,0,180,180
顔絵_服_バニー_笑顔_111,111_顔_バニー.webp,180,0,180,180
顔絵_服_バニー_怒り_111,111_顔_バニー.webp,360,0,180,180
顔絵_服_バニー_発情_111,111_顔_バニー.webp,900,0,180,180

;------------------------------------------------------------
;112_純狐
;------------------------------------------------------------
;服
顔絵_服_通常_112,112_顔.webp,0,0,180,180
顔絵_服_笑顔_112,112_顔.webp,180,0,180,180
顔絵_服_怒り_112,112_顔.webp,360,0,180,180
顔絵_服_発情_112,112_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_112,112_顔.webp,0,180,180,180
顔絵_裸_笑顔_112,112_顔.webp,180,180,180,180
顔絵_裸_怒り_112,112_顔.webp,360,180,180,180
顔絵_裸_発情_112,112_顔.webp,900,180,180,180
顔絵_裸_オナニー_112,112_顔.webp,720,180,180,180
顔絵_裸_愛撫_112,112_顔.webp,0,360,180,180
顔絵_裸_性交_112,112_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_112,112_顔.webp,540,0,180,180
顔絵_吐息_112,112_顔.webp,360,360,180,180
顔絵_汗_112,112_顔.webp,540,360,180,180
;差分
顔絵_服_バニー_通常_112,112_顔_バニー.webp,0,0,180,180
顔絵_服_バニー_笑顔_112,112_顔_バニー.webp,180,0,180,180
顔絵_服_バニー_怒り_112,112_顔_バニー.webp,360,0,180,180
顔絵_服_バニー_発情_112,112_顔_バニー.webp,900,0,180,180

;------------------------------------------------------------
;113_ヘカーティア
;------------------------------------------------------------
;服
顔絵_服_通常_113,113_顔.webp,0,0,180,180
顔絵_服_笑顔_113,113_顔.webp,180,0,180,180
顔絵_服_怒り_113,113_顔.webp,360,0,180,180
顔絵_服_発情_113,113_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_113,113_顔.webp,0,180,180,180
顔絵_裸_笑顔_113,113_顔.webp,180,180,180,180
顔絵_裸_怒り_113,113_顔.webp,360,180,180,180
顔絵_裸_発情_113,113_顔.webp,900,180,180,180
顔絵_裸_オナニー_113,113_顔.webp,720,180,180,180
顔絵_裸_愛撫_113,113_顔.webp,0,360,180,180
顔絵_裸_性交_113,113_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_113,113_顔.webp,540,0,180,180
顔絵_吐息_113,113_顔.webp,360,360,180,180
顔絵_汗_113,113_顔.webp,540,360,180,180
;差分
顔絵_服_バニー_通常_113,113_顔_バニー.webp,0,0,180,180
顔絵_服_バニー_笑顔_113,113_顔_バニー.webp,180,0,180,180
顔絵_服_バニー_怒り_113,113_顔_バニー.webp,360,0,180,180
顔絵_服_バニー_発情_113,113_顔_バニー.webp,900,0,180,180
;差分(青)
顔絵_服_通常_113_青,113_顔_1.webp,0,0,180,180
顔絵_服_笑顔_113_青,113_顔_1.webp,180,0,180,180
顔絵_服_怒り_113_青,113_顔_1.webp,360,0,180,180
顔絵_裸_通常_113_青,113_顔_1.webp,0,180,180,180
顔絵_裸_笑顔_113_青,113_顔_1.webp,180,180,180,180
顔絵_裸_怒り_113_青,113_顔_1.webp,360,180,180,180
顔絵_照れ_113_青,113_顔_1.webp,540,0,180,180
;差分(黄)
顔絵_服_通常_113_黄,113_顔_2.webp,0,0,180,180
顔絵_服_笑顔_113_黄,113_顔_2.webp,180,0,180,180
顔絵_服_怒り_113_黄,113_顔_2.webp,360,0,180,180
顔絵_裸_通常_113_黄,113_顔_2.webp,0,180,180,180
顔絵_裸_笑顔_113_黄,113_顔_2.webp,180,180,180,180
顔絵_裸_怒り_113_黄,113_顔_2.webp,360,180,180,180
顔絵_照れ_113_黄,113_顔_2.webp,540,0,180,180

;------------------------------------------------------------
;114_くるみ
;------------------------------------------------------------
;服
顔絵_服_通常_114,114_顔.webp,0,0,180,180
顔絵_服_笑顔_114,114_顔.webp,180,0,180,180
顔絵_服_怒り_114,114_顔.webp,360,0,180,180
顔絵_服_発情_114,114_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_114,114_顔.webp,0,180,180,180
顔絵_裸_笑顔_114,114_顔.webp,180,180,180,180
顔絵_裸_怒り_114,114_顔.webp,360,180,180,180
顔絵_裸_発情_114,114_顔.webp,900,180,180,180
顔絵_裸_オナニー_114,114_顔.webp,720,180,180,180
顔絵_裸_愛撫_114,114_顔.webp,0,360,180,180
顔絵_裸_性交_114,114_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_114,114_顔.webp,540,0,180,180
顔絵_吐息_114,114_顔.webp,360,360,180,180
顔絵_汗_114,114_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;115_エリー
;------------------------------------------------------------
;服
顔絵_服_通常_115,115_顔.webp,0,0,180,180
顔絵_服_笑顔_115,115_顔.webp,180,0,180,180
顔絵_服_怒り_115,115_顔.webp,360,0,180,180
顔絵_服_発情_115,115_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_115,115_顔.webp,0,180,180,180
顔絵_裸_笑顔_115,115_顔.webp,180,180,180,180
顔絵_裸_怒り_115,115_顔.webp,360,180,180,180
顔絵_裸_発情_115,115_顔.webp,900,180,180,180
顔絵_裸_オナニー_115,115_顔.webp,720,180,180,180
顔絵_裸_愛撫_115,115_顔.webp,0,360,180,180
顔絵_裸_性交_115,115_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_115,115_顔.webp,540,0,180,180
顔絵_吐息_115,115_顔.webp,360,360,180,180
顔絵_汗_115,115_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;116_夢月
;------------------------------------------------------------
;服
顔絵_服_通常_116,116_顔.webp,0,0,180,180
顔絵_服_笑顔_116,116_顔.webp,180,0,180,180
顔絵_服_怒り_116,116_顔.webp,360,0,180,180
顔絵_服_発情_116,116_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_116,116_顔.webp,0,180,180,180
顔絵_裸_笑顔_116,116_顔.webp,180,180,180,180
顔絵_裸_怒り_116,116_顔.webp,360,180,180,180
顔絵_裸_発情_116,116_顔.webp,900,180,180,180
顔絵_裸_オナニー_116,116_顔.webp,720,180,180,180
顔絵_裸_愛撫_116,116_顔.webp,0,360,180,180
顔絵_裸_性交_116,116_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_116,116_顔.webp,540,0,180,180
顔絵_吐息_116,116_顔.webp,360,360,180,180
顔絵_汗_116,116_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;117_幻月
;------------------------------------------------------------
;服
顔絵_服_通常_117,117_顔.webp,0,0,180,180
顔絵_服_笑顔_117,117_顔.webp,180,0,180,180
顔絵_服_怒り_117,117_顔.webp,360,0,180,180
顔絵_服_発情_117,117_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_117,117_顔.webp,0,180,180,180
顔絵_裸_笑顔_117,117_顔.webp,180,180,180,180
顔絵_裸_怒り_117,117_顔.webp,360,180,180,180
顔絵_裸_発情_117,117_顔.webp,900,180,180,180
顔絵_裸_オナニー_117,117_顔.webp,720,180,180,180
顔絵_裸_愛撫_117,117_顔.webp,0,360,180,180
顔絵_裸_性交_117,117_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_117,117_顔.webp,540,0,180,180
顔絵_吐息_117,117_顔.webp,360,360,180,180
顔絵_汗_117,117_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;118_ラルバ
;------------------------------------------------------------
;服
顔絵_服_通常_118,118_顔.webp,0,0,180,180
顔絵_服_笑顔_118,118_顔.webp,180,0,180,180
顔絵_服_怒り_118,118_顔.webp,360,0,180,180
顔絵_服_発情_118,118_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_118,118_顔.webp,0,180,180,180
顔絵_裸_笑顔_118,118_顔.webp,180,180,180,180
顔絵_裸_怒り_118,118_顔.webp,360,180,180,180
顔絵_裸_発情_118,118_顔.webp,900,180,180,180
顔絵_裸_オナニー_118,118_顔.webp,720,180,180,180
顔絵_裸_愛撫_118,118_顔.webp,0,360,180,180
顔絵_裸_性交_118,118_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_118,118_顔.webp,540,0,180,180
顔絵_吐息_118,118_顔.webp,360,360,180,180
顔絵_汗_118,118_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;119_ネムノ
;------------------------------------------------------------
;服
顔絵_服_通常_119,119_顔.webp,0,0,180,180
顔絵_服_笑顔_119,119_顔.webp,180,0,180,180
顔絵_服_怒り_119,119_顔.webp,360,0,180,180
顔絵_服_発情_119,119_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_119,119_顔.webp,0,180,180,180
顔絵_裸_笑顔_119,119_顔.webp,180,180,180,180
顔絵_裸_怒り_119,119_顔.webp,360,180,180,180
顔絵_裸_発情_119,119_顔.webp,900,180,180,180
顔絵_裸_オナニー_119,119_顔.webp,720,180,180,180
顔絵_裸_愛撫_119,119_顔.webp,0,360,180,180
顔絵_裸_性交_119,119_顔.webp,180,360,180,180
;体形拆分
顔絵_裸_巨乳拆分_119,119_巨.webp,0,0,180,180
顔絵_裸_並乳拆分_119,ダミー.webp,0,0,1,1
;エフェクト
顔絵_照れ_119,119_顔.webp,540,0,180,180
顔絵_裸照れ_119,119_顔.webp,540,180,180,180
顔絵_吐息_119,119_顔.webp,360,360,180,180
顔絵_汗_119,119_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;120_あうん
;------------------------------------------------------------
;服
顔絵_服_通常_120,120_顔.webp,0,0,180,180
顔絵_服_笑顔_120,120_顔.webp,180,0,180,180
顔絵_服_怒り_120,120_顔.webp,360,0,180,180
顔絵_服_発情_120,120_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_120,120_顔.webp,0,180,180,180
顔絵_裸_笑顔_120,120_顔.webp,180,180,180,180
顔絵_裸_怒り_120,120_顔.webp,360,180,180,180
顔絵_裸_発情_120,120_顔.webp,900,180,180,180
顔絵_裸_オナニー_120,120_顔.webp,720,180,180,180
顔絵_裸_愛撫_120,120_顔.webp,0,360,180,180
顔絵_裸_性交_120,120_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_120,120_顔.webp,540,0,180,180
顔絵_吐息_120,120_顔.webp,360,360,180,180
顔絵_汗_120,120_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;121_成美
;------------------------------------------------------------
;服
顔絵_服_通常_121,121_顔.webp,0,0,180,180
顔絵_服_笑顔_121,121_顔.webp,180,0,180,180
顔絵_服_怒り_121,121_顔.webp,360,0,180,180
顔絵_服_発情_121,121_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_121,121_顔.webp,0,180,180,180
顔絵_裸_笑顔_121,121_顔.webp,180,180,180,180
顔絵_裸_怒り_121,121_顔.webp,360,180,180,180
顔絵_裸_発情_121,121_顔.webp,900,180,180,180
顔絵_裸_オナニー_121,121_顔.webp,720,180,180,180
顔絵_裸_愛撫_121,121_顔.webp,0,360,180,180
顔絵_裸_性交_121,121_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_121,121_顔.webp,540,0,180,180
顔絵_裸照れ_121,121_顔.webp,540,180,180,180
顔絵_吐息_121,121_顔.webp,360,360,180,180
顔絵_汗_121,121_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;122_舞
;------------------------------------------------------------
;服
顔絵_服_通常_122,122_顔.webp,0,0,180,180
顔絵_服_笑顔_122,122_顔.webp,180,0,180,180
顔絵_服_怒り_122,122_顔.webp,360,0,180,180
顔絵_服_発情_122,122_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_122,122_顔.webp,0,180,180,180
顔絵_裸_笑顔_122,122_顔.webp,180,180,180,180
顔絵_裸_怒り_122,122_顔.webp,360,180,180,180
顔絵_裸_発情_122,122_顔.webp,900,180,180,180
顔絵_裸_オナニー_122,122_顔.webp,720,180,180,180
顔絵_裸_愛撫_122,122_顔.webp,0,360,180,180
顔絵_裸_性交_122,122_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_122,122_顔.webp,540,0,180,180
顔絵_裸照れ_122,122_顔.webp,540,180,180,180
顔絵_吐息_122,122_顔.webp,360,360,180,180
顔絵_汗_122,122_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;123_里乃
;------------------------------------------------------------
;服
顔絵_服_通常_123,123_顔.webp,0,0,180,180
顔絵_服_笑顔_123,123_顔.webp,180,0,180,180
顔絵_服_怒り_123,123_顔.webp,360,0,180,180
顔絵_服_発情_123,123_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_123,123_顔.webp,0,180,180,180
顔絵_裸_笑顔_123,123_顔.webp,180,180,180,180
顔絵_裸_怒り_123,123_顔.webp,360,180,180,180
顔絵_裸_発情_123,123_顔.webp,900,180,180,180
顔絵_裸_オナニー_123,123_顔.webp,720,180,180,180
顔絵_裸_愛撫_123,123_顔.webp,0,360,180,180
顔絵_裸_性交_123,123_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_123,123_顔.webp,540,0,180,180
顔絵_裸照れ_123,123_顔.webp,540,180,180,180
顔絵_吐息_123,123_顔.webp,360,360,180,180
顔絵_汗_123,123_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;124_隠岐奈
;------------------------------------------------------------
;服
顔絵_服_通常_124,124_顔.webp,0,0,180,180
顔絵_服_笑顔_124,124_顔.webp,180,0,180,180
顔絵_服_怒り_124,124_顔.webp,360,0,180,180
顔絵_服_発情_124,124_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_124,124_顔.webp,0,180,180,180
顔絵_裸_笑顔_124,124_顔.webp,180,180,180,180
顔絵_裸_怒り_124,124_顔.webp,360,180,180,180
顔絵_裸_発情_124,124_顔.webp,900,180,180,180
顔絵_裸_オナニー_124,124_顔.webp,720,180,180,180
顔絵_裸_愛撫_124,124_顔.webp,0,360,180,180
顔絵_裸_性交_124,124_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_124,124_顔.webp,540,0,180,180
顔絵_吐息_124,124_顔.webp,360,360,180,180
顔絵_汗_124,124_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;125_女苑
;------------------------------------------------------------
;服
顔絵_服_通常_125,125_顔.webp,0,0,180,180
顔絵_服_笑顔_125,125_顔.webp,180,0,180,180
顔絵_服_怒り_125,125_顔.webp,360,0,180,180
顔絵_服_発情_125,125_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_125,125_顔.webp,0,180,180,180
顔絵_裸_笑顔_125,125_顔.webp,180,180,180,180
顔絵_裸_怒り_125,125_顔.webp,360,180,180,180
顔絵_裸_発情_125,125_顔.webp,900,180,180,180
顔絵_裸_オナニー_125,125_顔.webp,720,180,180,180
顔絵_裸_愛撫_125,125_顔.webp,0,360,180,180
顔絵_裸_性交_125,125_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_125,125_顔.webp,540,0,180,180
顔絵_吐息_125,125_顔.webp,360,360,180,180
顔絵_汗_125,125_顔.webp,540,360,180,180
顔絵_ぶっかけ_125,125_顔.webp,720,360,180,180
顔絵_お口_125,125_顔.webp,900,360,180,180
;差分

;------------------------------------------------------------
;126_紫苑
;------------------------------------------------------------
;服
顔絵_服_通常_126,126_顔.webp,0,0,180,180
顔絵_服_笑顔_126,126_顔.webp,180,0,180,180
顔絵_服_怒り_126,126_顔.webp,360,0,180,180
顔絵_服_発情_126,126_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_126,126_顔.webp,0,180,180,180
顔絵_裸_笑顔_126,126_顔.webp,180,180,180,180
顔絵_裸_怒り_126,126_顔.webp,360,180,180,180
顔絵_裸_発情_126,126_顔.webp,900,180,180,180
顔絵_裸_オナニー_126,126_顔.webp,720,180,180,180
顔絵_裸_愛撫_126,126_顔.webp,0,360,180,180
顔絵_裸_性交_126,126_顔.webp,180,360,180,180
;体形拆分
顔絵_裸_巨乳拆分_126,126_巨.webp,0,0,180,180
;エフェクト
顔絵_照れ_126,126_顔.webp,540,0,180,180
顔絵_吐息_126,126_顔.webp,360,360,180,180
顔絵_汗_126,126_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;127_瓔花
;------------------------------------------------------------
;服
顔絵_服_通常_127,127_顔.webp,0,0,180,180
顔絵_服_笑顔_127,127_顔.webp,180,0,180,180
顔絵_服_怒り_127,127_顔.webp,360,0,180,180
顔絵_服_発情_127,127_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_127,127_顔.webp,0,180,180,180
顔絵_裸_笑顔_127,127_顔.webp,180,180,180,180
顔絵_裸_怒り_127,127_顔.webp,360,180,180,180
顔絵_裸_発情_127,127_顔.webp,900,180,180,180
顔絵_裸_オナニー_127,127_顔.webp,720,180,180,180
顔絵_裸_愛撫_127,127_顔.webp,0,360,180,180
顔絵_裸_性交_127,127_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_127,127_顔.webp,540,0,180,180
顔絵_吐息_127,127_顔.webp,360,360,180,180
顔絵_汗_127,127_顔.webp,540,360,180,180
;巨乳差分
顔絵_巨乳服_通常_127,127_巨.webp,0,0,180,180
顔絵_巨乳服_笑顔_127,127_巨.webp,180,0,180,180
顔絵_巨乳服_怒り_127,127_巨.webp,360,0,180,180
顔絵_巨乳服_発情_127,127_巨.webp,900,0,180,180
顔絵_巨乳裸_通常_127,127_巨.webp,0,180,180,180
顔絵_巨乳裸_笑顔_127,127_巨.webp,180,180,180,180
顔絵_巨乳裸_怒り_127,127_巨.webp,360,180,180,180
顔絵_巨乳裸_発情_127,127_巨.webp,900,180,180,180
顔絵_巨乳裸_オナニー_127,127_巨.webp,720,180,180,180
顔絵_巨乳裸_愛撫_127,127_巨.webp,0,360,180,180
顔絵_巨乳裸_性交_127,127_巨.webp,180,360,180,180
顔絵_巨乳照れ_127,127_巨.webp,540,0,180,180
顔絵_裸巨乳照れ_127,127_巨.webp,540,0,180,180
顔絵_巨乳吐息_127,127_巨.webp,360,360,180,180
顔絵_巨乳汗_127,127_巨.webp,540,360,180,180

;------------------------------------------------------------
;128_潤美
;------------------------------------------------------------
;服
顔絵_服_通常_128,128_顔.webp,0,0,180,180
顔絵_服_笑顔_128,128_顔.webp,180,0,180,180
顔絵_服_怒り_128,128_顔.webp,360,0,180,180
顔絵_服_睡眠_128,128_顔.webp,720,0,180,180
顔絵_服_発情_128,128_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_128,128_顔.webp,0,180,180,180
顔絵_裸_笑顔_128,128_顔.webp,180,180,180,180
顔絵_裸_怒り_128,128_顔.webp,360,180,180,180
顔絵_裸_睡眠_128,128_顔.webp,720,180,180,180
顔絵_裸_発情_128,128_顔.webp,900,180,180,180
顔絵_裸_オナニー_128,128_顔.webp,540,180,180,180
顔絵_裸_愛撫_128,128_顔.webp,0,360,180,180
顔絵_裸_性交_128,128_顔.webp,180,360,180,180
;体形拆分
顔絵_裸_爆乳拆分_128,128_爆.webp,0,0,180,180
;エフェクト
顔絵_照れ_128,128_顔.webp,540,0,180,180
顔絵_吐息_128,128_顔.webp,360,360,180,180
顔絵_汗_128,128_顔.webp,540,360,180,180
顔絵_母乳_128,128_顔.webp,720,360,180,180
顔絵_爆乳母乳_128,128_顔.webp,900,360,180,180

;差分

;------------------------------------------------------------
;129_久侘歌
;------------------------------------------------------------
;服
顔絵_服_通常_129,129_顔.webp,0,0,180,180
顔絵_服_笑顔_129,129_顔.webp,180,0,180,180
顔絵_服_怒り_129,129_顔.webp,360,0,180,180
顔絵_服_睡眠_129,129_顔.webp,720,0,180,180
顔絵_服_発情_129,129_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_129,129_顔.webp,0,180,180,180
顔絵_裸_笑顔_129,129_顔.webp,180,180,180,180
顔絵_裸_怒り_129,129_顔.webp,360,180,180,180
顔絵_裸_睡眠_129,129_顔.webp,720,180,180,180
顔絵_裸_発情_129,129_顔.webp,900,180,180,180
顔絵_裸_オナニー_129,129_顔.webp,540,180,180,180
顔絵_裸_愛撫_129,129_顔.webp,0,360,180,180
顔絵_裸_性交_129,129_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_129,129_顔.webp,540,0,180,180
顔絵_吐息_129,129_顔.webp,360,360,180,180
顔絵_汗_129,129_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;130_八千慧
;------------------------------------------------------------
;服
顔絵_服_通常_130,130_顔.webp,0,0,180,180
顔絵_服_笑顔_130,130_顔.webp,180,0,180,180
顔絵_服_怒り_130,130_顔.webp,360,0,180,180
顔絵_服_睡眠_130,130_顔.webp,720,0,180,180
顔絵_服_発情_130,130_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_130,130_顔.webp,0,180,180,180
顔絵_裸_笑顔_130,130_顔.webp,180,180,180,180
顔絵_裸_怒り_130,130_顔.webp,360,180,180,180
顔絵_裸_睡眠_130,130_顔.webp,720,180,180,180
顔絵_裸_発情_130,130_顔.webp,900,180,180,180
顔絵_裸_オナニー_130,130_顔.webp,540,180,180,180
顔絵_裸_愛撫_130,130_顔.webp,0,360,180,180
顔絵_裸_性交_130,130_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_130,130_顔.webp,540,0,180,180
顔絵_吐息_130,130_顔.webp,360,360,180,180
顔絵_汗_130,130_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;131_磨弓
;------------------------------------------------------------
;服
顔絵_服_通常_131,131_顔.webp,0,0,180,180
顔絵_服_笑顔_131,131_顔.webp,180,0,180,180
顔絵_服_怒り_131,131_顔.webp,360,0,180,180
顔絵_服_発情_131,131_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_131,131_顔.webp,0,180,180,180
顔絵_裸_笑顔_131,131_顔.webp,180,180,180,180
顔絵_裸_怒り_131,131_顔.webp,360,180,180,180
顔絵_裸_発情_131,131_顔.webp,900,180,180,180
顔絵_裸_オナニー_131,131_顔.webp,720,180,180,180
顔絵_裸_愛撫_131,131_顔.webp,0,360,180,180
顔絵_裸_性交_131,131_顔.webp,180,360,180,180
;エフェクト
顔絵_照れ_131,131_顔.webp,540,0,180,180
顔絵_吐息_131,131_顔.webp,360,360,180,180
顔絵_汗_131,131_顔.webp,540,360,180,180
;差分

;------------------------------------------------------------
;132_袿姫
;------------------------------------------------------------
;服
顔絵_服_通常_132,132_顔.webp,0,0,180,180
顔絵_服_笑顔_132,132_顔.webp,180,0,180,180
顔絵_服_怒り_132,132_顔.webp,360,0,180,180
顔絵_服_発情_132,132_顔.webp,900,0,180,180
;裸
顔絵_裸_通常_132,132_顔.webp,0,180,180,180
顔絵_裸_笑顔_132,132_顔.webp,180,180,180,180
顔絵_裸_怒り_132,132_顔.webp,360,180,180,180
